cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Bivalvia larvae,10590,0,0
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Bivalvia larvae,10590,0,0
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Pseudocalanus spp. Adult Atlantic,10591,0,0
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Tintinnida Total,10671,1750,58585.4264232325
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Thecosomata (North Atlantic),10673,0,0
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Corycaeus spp.,11,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Penilia avirostris,148,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Ischnocalanus,302,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Candacia I-IV,303,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Oncaea spp.,317,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Temora stylifera,322,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Codonella spp.,10540,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Reophax scotti,10576,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Gastropoda (unidentified),10674,NA,NA
463MC,13,2015-10-15T09:19:00Z,43.47,-68.62,Pseudocalanus spp. adult Total,10742,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Calanus I-IV,1,50,1673.8693263780715
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Para-Pseudocalanus spp.,3,300,10043.215958268429
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Temora longicornis,4,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Acartia spp. (unidentified),5,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Centropages typicus,6,1750,58585.4264232325
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Centropages hamatus,7,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Clausocalanus spp.,9,100,3347.738652756143
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Oithona spp.,10,50,1673.8693263780715
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Podon spp.,30,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Evadne spp.,31,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Cyphonautes,35,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Echinoderm larvae,36,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Dictyocysta spp.,134,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Parafavella gigantea,135,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Halosphaera spp.,197,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Harpacticoida Total Traverse,306,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Metridia I-IV,314,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Copepod nauplii,326,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Acartia longiremis,327,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Copepod eggs,347,50,1673.8693263780715
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Cirripede larvae (Total),350,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Euphausiacea calyptopis,351,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Euphausiacea nauplii,352,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Euphausiacea eggs,353,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Foraminifera (Total),354,50,1673.8693263780715
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Radiolaria Total,355,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Zoothamnium pelagicum,357,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Centropages spp. (Unidentified),431,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Tintinnopsis spp.,805,3750,125540.19947835535
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Tintinnopsis spp.,805,3750,125540.19947835535
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Fusopsis incertae sedis,974,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Acantharia spp,1608,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Radiolaria non-Acantharian,1609,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Paracalanus spp.,1628,300,10043.215958268429
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Microsetella spp.,1629,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Codonellopsis spp.,1652,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Appendicularia,10031,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Cirripede nauplii,10535,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Cirripede cypris,10536,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Parafavella spp.,10546,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Salpingella spp.,10550,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Stenosemella spp.,10552,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Fritillaria spp.,10584,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Bivalvia larvae,10590,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Bivalvia larvae,10590,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Pseudocalanus spp. Adult Atlantic,10591,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Tintinnida Total,10671,3750,125540.19947835535
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Thecosomata (North Atlantic),10673,0,0
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Corycaeus spp.,11,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Penilia avirostris,148,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Ischnocalanus,302,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Candacia I-IV,303,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Oncaea spp.,317,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Temora stylifera,322,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Codonella spp.,10540,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Reophax scotti,10576,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Gastropoda (unidentified),10674,NA,NA
463MC,15,2015-10-15T10:33:00Z,43.517,-69.075,Pseudocalanus spp. adult Total,10742,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Calanus I-IV,1,100,3347.738652756143
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Para-Pseudocalanus spp.,3,1750,58585.4264232325
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Temora longicornis,4,850,28455.778548427214
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Acartia spp. (unidentified),5,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Centropages typicus,6,8000,267819.09222049144
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Centropages hamatus,7,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Clausocalanus spp.,9,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Oithona spp.,10,300,10043.215958268429
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Podon spp.,30,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Evadne spp.,31,100,3347.738652756143
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Cyphonautes,35,50,1673.8693263780715
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Echinoderm larvae,36,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Dictyocysta spp.,134,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Parafavella gigantea,135,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Halosphaera spp.,197,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Harpacticoida Total Traverse,306,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Metridia I-IV,314,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Copepod nauplii,326,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Acartia longiremis,327,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Copepod eggs,347,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Cirripede larvae (Total),350,50,1673.8693263780715
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Euphausiacea calyptopis,351,100,3347.738652756143
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Euphausiacea nauplii,352,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Euphausiacea eggs,353,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Foraminifera (Total),354,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Radiolaria Total,355,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Zoothamnium pelagicum,357,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Centropages spp. (Unidentified),431,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Tintinnopsis spp.,805,1750,58585.4264232325
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Tintinnopsis spp.,805,1750,58585.4264232325
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Fusopsis incertae sedis,974,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Acantharia spp,1608,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Radiolaria non-Acantharian,1609,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Paracalanus spp.,1628,1750,58585.4264232325
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Microsetella spp.,1629,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Codonellopsis spp.,1652,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Appendicularia,10031,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Cirripede nauplii,10535,50,1673.8693263780715
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Cirripede cypris,10536,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Parafavella spp.,10546,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Salpingella spp.,10550,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Stenosemella spp.,10552,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Fritillaria spp.,10584,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Bivalvia larvae,10590,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Bivalvia larvae,10590,0,0
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Pseudocalanus spp. Adult Atlantic,10591,300,10043.215958268429
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Tintinnida Total,10671,1750,58585.4264232325
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Thecosomata (North Atlantic),10673,50,1673.8693263780715
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Corycaeus spp.,11,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Penilia avirostris,148,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Ischnocalanus,302,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Candacia I-IV,303,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Oncaea spp.,317,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Temora stylifera,322,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Codonella spp.,10540,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Reophax scotti,10576,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Gastropoda (unidentified),10674,NA,NA
463MC,17,2015-10-15T11:49:00Z,43.563,-69.532,Pseudocalanus spp. adult Total,10742,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Calanus I-IV,1,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Para-Pseudocalanus spp.,3,300,10043.215958268429
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Temora longicornis,4,50,1673.8693263780715
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Acartia spp. (unidentified),5,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Centropages typicus,6,300,10043.215958268429
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Centropages hamatus,7,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Clausocalanus spp.,9,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Oithona spp.,10,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Podon spp.,30,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Evadne spp.,31,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Cyphonautes,35,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Echinoderm larvae,36,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Dictyocysta spp.,134,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Parafavella gigantea,135,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Halosphaera spp.,197,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Harpacticoida Total Traverse,306,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Metridia I-IV,314,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Copepod nauplii,326,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Acartia longiremis,327,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Copepod eggs,347,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Cirripede larvae (Total),350,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Euphausiacea calyptopis,351,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Euphausiacea nauplii,352,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Euphausiacea eggs,353,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Foraminifera (Total),354,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Radiolaria Total,355,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Zoothamnium pelagicum,357,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Centropages spp. (Unidentified),431,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Tintinnopsis spp.,805,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Tintinnopsis spp.,805,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Fusopsis incertae sedis,974,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Acantharia spp,1608,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Radiolaria non-Acantharian,1609,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Paracalanus spp.,1628,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Microsetella spp.,1629,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Codonellopsis spp.,1652,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Appendicularia,10031,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Cirripede nauplii,10535,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Cirripede cypris,10536,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Parafavella spp.,10546,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Salpingella spp.,10550,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Stenosemella spp.,10552,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Fritillaria spp.,10584,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Bivalvia larvae,10590,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Bivalvia larvae,10590,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Pseudocalanus spp. Adult Atlantic,10591,300,10043.215958268429
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Tintinnida Total,10671,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Thecosomata (North Atlantic),10673,0,0
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Corycaeus spp.,11,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Penilia avirostris,148,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Ischnocalanus,302,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Candacia I-IV,303,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Oncaea spp.,317,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Temora stylifera,322,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Codonella spp.,10540,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Reophax scotti,10576,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Gastropoda (unidentified),10674,NA,NA
464MC,1,2015-11-18T22:35:00Z,43.147,-65.925,Pseudocalanus spp. adult Total,10742,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Calanus I-IV,1,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Para-Pseudocalanus spp.,3,300,10043.215958268429
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Temora longicornis,4,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Acartia spp. (unidentified),5,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Centropages typicus,6,3750,125540.19947835535
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Centropages hamatus,7,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Clausocalanus spp.,9,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Oithona spp.,10,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Podon spp.,30,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Evadne spp.,31,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Cyphonautes,35,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Echinoderm larvae,36,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Dictyocysta spp.,134,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Parafavella gigantea,135,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Halosphaera spp.,197,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Harpacticoida Total Traverse,306,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Metridia I-IV,314,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Copepod nauplii,326,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Acartia longiremis,327,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Copepod eggs,347,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Cirripede larvae (Total),350,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Euphausiacea calyptopis,351,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Euphausiacea nauplii,352,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Euphausiacea eggs,353,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Foraminifera (Total),354,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Radiolaria Total,355,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Zoothamnium pelagicum,357,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Centropages spp. (Unidentified),431,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Tintinnopsis spp.,805,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Tintinnopsis spp.,805,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Fusopsis incertae sedis,974,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Acantharia spp,1608,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Radiolaria non-Acantharian,1609,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Paracalanus spp.,1628,150,5021.6079791342145
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Microsetella spp.,1629,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Codonellopsis spp.,1652,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Appendicularia,10031,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Cirripede nauplii,10535,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Cirripede cypris,10536,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Parafavella spp.,10546,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Salpingella spp.,10550,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Stenosemella spp.,10552,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Fritillaria spp.,10584,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Bivalvia larvae,10590,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Bivalvia larvae,10590,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Pseudocalanus spp. Adult Atlantic,10591,150,5021.6079791342145
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Tintinnida Total,10671,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Thecosomata (North Atlantic),10673,0,0
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Corycaeus spp.,11,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Penilia avirostris,148,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Ischnocalanus,302,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Candacia I-IV,303,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Oncaea spp.,317,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Temora stylifera,322,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Codonella spp.,10540,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Reophax scotti,10576,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Gastropoda (unidentified),10674,NA,NA
464MC,3,2015-11-18T23:53:00Z,43.205,-66.375,Pseudocalanus spp. adult Total,10742,NA,NA
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Calanus I-IV,1,50,1673.8693263780715
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Para-Pseudocalanus spp.,3,850,28455.778548427214
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Temora longicornis,4,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Acartia spp. (unidentified),5,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Centropages typicus,6,1750,58585.4264232325
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Centropages hamatus,7,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Clausocalanus spp.,9,150,5021.6079791342145
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Oithona spp.,10,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Podon spp.,30,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Evadne spp.,31,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Cyphonautes,35,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Echinoderm larvae,36,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Dictyocysta spp.,134,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Parafavella gigantea,135,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Halosphaera spp.,197,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Harpacticoida Total Traverse,306,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Metridia I-IV,314,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Copepod nauplii,326,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Acartia longiremis,327,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Copepod eggs,347,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Cirripede larvae (Total),350,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Euphausiacea calyptopis,351,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Euphausiacea nauplii,352,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Euphausiacea eggs,353,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Foraminifera (Total),354,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Radiolaria Total,355,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Zoothamnium pelagicum,357,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Centropages spp. (Unidentified),431,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Tintinnopsis spp.,805,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Tintinnopsis spp.,805,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Fusopsis incertae sedis,974,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Acantharia spp,1608,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Radiolaria non-Acantharian,1609,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Paracalanus spp.,1628,300,10043.215958268429
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Microsetella spp.,1629,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Codonellopsis spp.,1652,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Appendicularia,10031,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Cirripede nauplii,10535,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Cirripede cypris,10536,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Parafavella spp.,10546,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Salpingella spp.,10550,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Stenosemella spp.,10552,0,0
464MC,5,2015-11-19T01:11:00Z,43.262,-66.825,Fritillaria spp.,10584,0,0
